300234066417910;6402539;2020;BD2GHI;AOML;BJARNI_SAEMUN;12/07/2022 16:00:02;72.66400;13.32000;1018.60;6.24;-999
300234066436470;4101656;2020;BD2GI;AOML;LAGARFOSS;12/07/2022 16:00:02;53.90500;-50.31000;1054.60;4.73;-999
300234066437110;6202623;2020;BD2GI;AOML;UNKNOWN;12/07/2022 16:00:02;71.12100;40.14300;1005.40;3.86;-999
300234066437260;6202627;2020;BD2GI;AOML;NORTHABOUT;12/07/2022 16:00:02;64.52200;-3.03500;1019.80;5.24;-999
300234066437470;6202630;2020;BD2GI;AOML;TRIMTASTIC;12/07/2022 16:00:02;46.35200;-4.94400;1014.40;13.40;-999
300234066438320;6202632;2020;BD2GI;AOML;NORTH_ABOUT;12/07/2022 16:00:02;66.52900;-53.46800;1038.40;0.53;-999
300234066438890;6202637;2020;BD2GI;AOML;UNKNOWN;12/07/2022 16:00:02;70.26100;-6.97800;1033.40;1.27;-999
300234066532030;4101659;2020;BD2GI;AOML;LAGARFOSS;12/03/2022 07:59:57;73.60800;39.86300;1040.40;3.44;-999
300234066533040;4101663;2019;BD2GI;AOML;LAGARFOSS;12/07/2022 16:00:02;28.61900;-34.53000;1011.40;24.06;-999
300234066534020;4101665;2021;BD2GI;AOML;SKAGAFOSS;12/07/2022 16:00:02;70.69100;4.35700;1019.10;6.54;-999
300234066791780;4802655;2020;SVP;EC;ICE-PPR;12/07/2022 16:00:02;79.11660;-121.90860;998.10;-4.90;-10.20
300234066890230;NA;2022;GPS_Tracker;AWI;Polarstern;12/07/2022 16:00:02;84.80180;-33.07300;-999;-12.40;-999
300234066890240;4802663;2020;SVP;EC;ICE-PPR;12/07/2022 16:00:02;83.60520;-60.05980;1024.30;-3.50;-8.70
300234066891240;4802662;2020;SVP;EC;ICE-PPR;12/07/2022 16:00:02;78.17680;-121.18500;1017.50;-10.00;-12.30
300234066892270;4802659;2020;SVP;EC;ICE-PPR;12/07/2022 16:00:02;73.22240;-134.40660;1015.10;-6.30;-13.70
300234066893240;NA;2022;GPS_Tracker;AWI;Polarstern;12/07/2022 16:00:02;84.62260;-35.71640;-999;-12.60;-999
300234066894280;4802661;2020;SVP;EC;ICE-PPR;12/07/2022 16:00:02;80.02360;-109.08200;1021.50;-10.60;-13.50
300234066895230;NA;2022;GPS_Tracker;AWI;Polarstern;12/07/2022 16:00:02;84.52040;-32.57880;-999;-12.90;-999
300234066895270;4802654;2020;SVP;EC;ICE-PPR;12/07/2022 16:00:02;77.40100;-151.34480;1019.00;-6.40;-18.30
300234066896220;NA;2022;GPS_Tracker;AWI;Polarstern;12/07/2022 16:00:02;82.08880;-8.05480;-999;-13.40;-999
300234066897240;NA;2021;GPS_Tracker;AWI;Polarstern;12/07/2022 16:00:02;83.81700;-30.28160;-999;-15.40;-999
300234066897280;4801757;2010;IceBall;EC;ICE-PPR(Resolute);12/07/2022 16:00:02;78.09820;-118.17740;1017.60;-14.90;-9.80
300234066898280;4802657;2020;SVP;EC;ICE-PPR;12/07/2022 16:00:02;78.39780;-121.01320;1017.90;-10.60;-13.30
300234066991420;4802539;2019;IceBall;EC;ICE-PPR(OP-NU);12/07/2022 16:00:02;69.61180;-139.98920;1003.40;-20.80;-999
300234067174190;6203755;2020;BD2GI;AOML;ATLANTIC_SAIL;12/07/2022 16:00:02;39.54300;-13.57300;996.80;17.16;-999
300234067423940;4801663;2019;Ice Ball;USIABP;Healy;12/07/2022 16:00:37;83.92295;-86.11499;1024.80;-15.55;-999
