300234067173200;3401635;2020;BD2GI;AOML;ARAON;12/07/2022 16:00:02;-49.86100;-35.54100;993.00;7.22;-999
300234067174020;3401637;2021;BD2GI;AOML;ARAON;12/07/2022 16:00:02;-38.08900;-8.16200;1019.60;15.96;-999
300234067174140;3401638;2021;BD2GI;AOML;ARAON;12/07/2022 16:00:02;-41.10400;68.51900;1023.90;14.80;-999
300234067174150;3401639;2021;BD2GI;AOML;ARAON;12/07/2022 16:00:02;-42.02300;-11.62200;1011.40;11.97;-999
300234068249650;5501658;2022;BD2GHI;AOML;UNKNOWN;12/07/2022 16:00:02;-51.07400;-122.29300;997.40;7.33;-999
300234068340240;5501666;2022;BD2GHI;AOML;UNKNOWN;12/07/2022 16:03:04;-58.09500;-116.18900;993.50;2.52;-999
300234068340740;6102779;2021;SVPGHI;AOML;AGULHAS_II;12/07/2022 16:03:04;-44.19400;107.74900;-999;10.67;-999
300234068340820;6102780;2021;SVPGHI;AOML;AGULHAS_II;12/07/2022 16:00:02;-49.90200;82.55800;-999;2.92;-999
300234068540230;6402647;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:00:02;63.79400;-16.73500;-999;-1.75;-999
300534061254930;;2020;;;;12/07/2022 16:00:02;-70.59120;-7.82500;972.10;-3.50;-0.90
300534061805050;;2020;;;;12/07/2022 16:00:02;-77.84486;166.65140;987.90;-1.87;-999
300534063928480;;2020;;;;12/07/2022 16:00:02;-52.63060;-38.98960;-999;4.42;-999
900132;;2021;;;;12/07/2022 06:01:17;-62.28940;-12.88130;-999;-999;-999
