  -4.335  -3.755  -3.175  -2.540  -1.905  -1.265  -0.620   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
  -0.215  -0.425  -0.330  -0.230  -0.240  -0.250  -0.720  -1.185  -1.560  -1.930
  -2.255  -2.575  -2.650  -2.725  -2.850  -2.975  -3.240  -3.510  -3.485  -3.460
  -3.625  -3.795  -4.150  -4.510  -4.555  -4.595  -4.590  -4.580  -4.565  -4.550
  -4.005  -3.455  -2.765  -2.070  -1.700  -1.325   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -0.165
  -0.330   0.010   0.355   0.385   0.415  -0.225  -0.865  -1.385  -1.905  -2.290
  -2.675  -2.795  -2.915  -3.060  -3.200  -3.450  -3.700  -3.735  -3.775  -3.915
  -4.060  -4.430  -4.800  -4.820  -4.840  -4.825  -4.805  -4.785  -4.765  -4.250
  -3.740  -2.985  -2.235  -2.135  -2.030   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.125   0.250
   0.590   0.935   0.775   0.615  -0.105  -0.825  -1.370  -1.920  -2.375  -2.830
  -2.940  -3.050  -3.210  -3.370  -3.675  -3.985  -4.010  -4.030  -4.190  -4.350
  -4.705  -5.060  -5.080  -5.095  -5.050  -5.005  -5.000  -4.995  -4.465  -3.935
  -3.280  -2.620  -2.620  -2.620   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.415   0.830   1.170
   1.515   1.165   0.810   0.015  -0.785  -1.355  -1.930  -2.460  -2.990  -3.085
  -3.185  -3.360  -3.540  -3.905  -4.270  -4.280  -4.290  -4.465  -4.640  -4.980
  -5.325  -5.340  -5.350  -5.280  -5.205  -5.215  -5.225  -4.680  -4.135  -3.570
  -3.005  -3.110  -3.215   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.280   0.560   0.955   1.345
   0.935   0.530  -0.180  -0.885  -1.505  -2.125  -2.610  -3.100  -3.195  -3.290
  -3.465  -3.635  -4.025  -4.415  -4.425  -4.440  -4.620  -4.800  -5.155  -5.510
  -5.520  -5.525  -5.445  -5.365  -5.370  -5.370  -4.830  -4.290  -3.840  -3.390
  -3.605  -3.820   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.145   0.295   0.735   1.175   0.710
   0.245  -0.370  -0.985  -1.650  -2.320  -2.765  -3.205  -3.305  -3.400  -3.565
  -3.735  -4.145  -4.560  -4.575  -4.590  -4.775  -4.960  -5.330  -5.700  -5.700
  -5.695  -5.615  -5.530  -5.520  -5.515  -4.985  -4.450  -4.110  -3.770  -4.100
  -4.430   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.345   0.685   1.030   1.375   0.895   0.415
  -0.400  -1.220  -1.890  -2.560  -3.030  -3.500  -3.575  -3.645  -3.825  -4.005
  -4.430  -4.855  -4.885  -4.915  -5.105  -5.295  -5.675  -6.055  -6.030  -6.000
  -5.935  -5.865  -5.770  -5.670  -5.300  -4.935  -4.585  -4.235  -4.765  -5.295
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.540   1.080   1.325   1.570   1.080   0.590  -0.430
  -1.455  -2.125  -2.795  -3.295  -3.800  -3.845  -3.890  -4.080  -4.275  -4.715
  -5.155  -5.200  -5.240  -5.435  -5.630  -6.020  -6.410  -6.360  -6.305  -6.255
  -6.205  -6.015  -5.820  -5.620  -5.420  -5.060  -4.705  -5.430  -6.160   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.910   1.825   1.790   1.755   1.020   0.290  -0.655  -1.600
  -2.300  -3.000  -3.530  -4.060  -4.110  -4.155  -4.380  -4.600  -5.030  -5.455
  -5.535  -5.615  -5.785  -5.960  -6.350  -6.740  -6.700  -6.655  -6.490  -6.330
  -6.335  -6.340  -6.020  -5.700  -5.665  -5.625  -6.280  -6.940   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   1.285   2.565   2.250   1.935   0.965  -0.010  -0.880  -1.750  -2.480
  -3.205  -3.765  -4.325  -4.370  -4.420  -4.675  -4.925  -5.340  -5.750  -5.870
  -5.990  -6.140  -6.290  -6.680  -7.070  -7.035  -7.005  -6.725  -6.450  -6.655
  -6.865  -6.420  -5.980  -6.265  -6.545  -7.130  -7.715   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.790   1.580   3.725   5.875   5.655   5.435
   4.865   4.290   3.090   1.885   0.805  -0.280  -1.005  -1.730  -2.455  -3.180
  -3.745  -4.310  -4.385  -4.455  -4.710  -4.960  -5.425  -5.885  -5.965  -6.045
  -6.225  -6.405  -6.785  -7.160  -7.085  -7.005  -6.840  -6.670  -6.815  -6.965
  -6.785  -6.600  -6.920  -7.240  -7.980  -8.715   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   1.580   3.160   7.455  11.750  11.310  10.870   8.445
   6.015   3.925   1.835   0.645  -0.545  -1.130  -1.710  -2.430  -3.150  -3.725
  -4.300  -4.395  -4.495  -4.745  -5.000  -5.505  -6.015  -6.060  -6.105  -6.315
  -6.525  -6.885  -7.250  -7.130  -7.010  -6.950  -6.890  -6.975  -7.065  -7.145
  -7.225  -7.580  -7.935  -8.825  -9.715   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   1.190   2.380   5.935   9.490   8.475   7.460   5.775   4.090
   2.385   0.685  -0.145  -0.975  -1.470  -1.965  -2.600  -3.240  -3.845  -4.450
  -4.540  -4.635  -4.935  -5.230  -5.740  -6.245  -6.295  -6.345  -6.565  -6.785
  -7.110  -7.440  -7.355  -7.270  -7.225  -7.180  -7.390  -7.595  -7.775  -7.960
  -8.430  -8.900  -9.870 -10.840   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.800   1.600   4.420   7.235   5.645   4.055   3.110   2.165   0.845
  -0.470  -0.935  -1.405  -1.810  -2.220  -2.770  -3.325  -3.960  -4.595  -4.685
  -4.780  -5.125  -5.465  -5.970  -6.470  -6.530  -6.585  -6.815  -7.045  -7.340
  -7.630  -7.580  -7.530  -7.500  -7.470  -7.800  -8.125  -8.410  -8.695  -9.280
  -9.870 -10.915 -11.960   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.715   1.425   2.990   4.550   3.695   2.845   1.680   0.520  -0.350  -1.220
  -1.690  -2.165  -2.395  -2.630  -3.170  -3.705  -4.310  -4.910  -5.030  -5.145
  -5.490  -5.835  -6.350  -6.865  -6.920  -6.975  -7.185  -7.400  -7.745  -8.095
  -7.960  -7.825  -7.920  -8.020  -8.400  -8.780  -9.150  -9.520 -10.175 -10.825
 -11.870 -12.910   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.625
   1.250   1.560   1.865   1.750   1.635   0.255  -1.120  -1.545  -1.965  -2.450
  -2.930  -2.985  -3.040  -3.565  -4.090  -4.660  -5.230  -5.370  -5.505  -5.855
  -6.200  -6.730  -7.265  -7.315  -7.360  -7.555  -7.750  -8.155  -8.560  -8.340
  -8.120  -8.345  -8.565  -9.000  -9.430  -9.885 -10.345 -11.065 -11.785 -12.820
 -13.860   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.355   0.710
   0.910   1.110   0.990   0.875  -0.330  -1.535  -2.040  -2.545  -3.030  -3.520
  -3.500  -3.485  -3.910  -4.330  -4.880  -5.435  -5.565  -5.695  -6.060  -6.430
  -6.970  -7.505  -7.560  -7.615  -7.825  -8.035  -8.435  -8.830  -8.655  -8.475
  -8.680  -8.885  -9.480 -10.070 -10.525 -10.975 -11.740 -12.510 -13.515 -14.525
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.085   0.175   0.265
   0.355   0.235   0.115  -0.915  -1.945  -2.530  -3.120  -3.615  -4.110  -4.020
  -3.930  -4.255  -4.575  -5.105  -5.635  -5.760  -5.885  -6.270  -6.660  -7.205
  -7.750  -7.810  -7.865  -8.095  -8.325  -8.715  -9.105  -8.970  -8.830  -9.020
  -9.205  -9.955 -10.705 -11.160 -11.610 -12.420 -13.230 -14.210 -15.190   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000  -0.225  -0.445  -0.150   0.150
  -0.075  -0.305  -1.420  -2.540  -3.130  -3.725  -4.210  -4.695  -4.585  -4.475
  -4.730  -4.985  -5.475  -5.965  -6.090  -6.210  -6.615  -7.015  -7.570  -8.130
  -8.195  -8.265  -8.540  -8.815  -9.185  -9.550  -9.500  -9.450  -9.675  -9.895
 -10.710 -11.520 -12.005 -12.490 -13.270 -14.055 -14.990 -15.925   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000  -0.535  -1.065  -0.565  -0.060  -0.390
  -0.720  -1.925  -3.135  -3.730  -4.330  -4.805  -5.285  -5.150  -5.015  -5.205
  -5.395  -5.845  -6.295  -6.415  -6.540  -6.955  -7.370  -7.935  -8.505  -8.585
  -8.665  -8.990  -9.310  -9.650  -9.990 -10.030 -10.070 -10.325 -10.585 -11.460
 -12.335 -12.850 -13.365 -14.125 -14.880 -15.770 -16.655   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000  -0.225  -0.450  -0.160   0.130  -0.295  -0.720
  -1.790  -2.855  -3.540  -4.230  -4.850  -5.475  -5.400  -5.330  -5.530  -5.735
  -6.170  -6.605  -6.735  -6.865  -7.295  -7.725  -8.310  -8.900  -8.995  -9.090
  -9.440  -9.790 -10.170 -10.555 -10.610 -10.670 -11.060 -11.455 -12.335 -13.215
 -13.710 -14.210 -14.900 -15.595 -16.355 -17.115   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.085   0.170   0.245   0.320  -0.200  -0.725  -1.650
  -2.575  -3.350  -4.125  -4.895  -5.665  -5.655  -5.645  -5.860  -6.070  -6.495
  -6.915  -7.055  -7.195  -7.635  -8.080  -8.685  -9.295  -9.405  -9.515  -9.895
 -10.270 -10.695 -11.115 -11.190 -11.265 -11.795 -12.325 -13.210 -14.095 -14.570
 -15.050 -15.680 -16.305 -16.940 -17.575   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000  -0.025  -0.055   0.085   0.230  -0.435  -1.095  -1.695  -2.295
  -3.125  -3.960  -4.690  -5.420  -5.430  -5.435  -5.655  -5.870  -6.300  -6.730
  -6.895  -7.065  -7.530  -8.000  -8.630  -9.255  -9.415  -9.580  -9.965 -10.350
 -10.885 -11.420 -11.520 -11.625 -12.220 -12.820 -13.695 -14.570 -14.950 -15.330
 -15.895 -16.455 -17.010 -17.560   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000  -0.140  -0.275  -0.070   0.135  -0.665  -1.470  -1.740  -2.010  -2.900
  -3.790  -4.485  -5.175  -5.205  -5.230  -5.450  -5.670  -6.110  -6.545  -6.740
  -6.940  -7.430  -7.920  -8.570  -9.220  -9.430  -9.640 -10.035 -10.430 -11.075
 -11.725 -11.850 -11.980 -12.645 -13.315 -14.180 -15.045 -15.330 -15.610 -16.110
 -16.610 -17.075 -17.545   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
  -0.400  -0.800  -0.840  -0.875  -1.930  -2.985  -3.105  -3.225  -3.755  -4.285
  -4.805  -5.325  -5.235  -5.145  -5.340  -5.535  -5.950  -6.365  -6.565  -6.760
  -7.265  -7.775  -8.460  -9.145  -9.395  -9.645 -10.095 -10.545 -11.265 -11.985
 -12.165 -12.350 -13.025 -13.700 -14.550 -15.400 -15.615 -15.835 -16.250 -16.670
 -17.090 -17.505   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -0.665
  -1.325  -1.605  -1.885  -3.195  -4.505  -4.470  -4.435  -4.610  -4.780  -5.125
  -5.470  -5.265  -5.055  -5.230  -5.400  -5.795  -6.190  -6.385  -6.580  -7.105
  -7.630  -8.350  -9.070  -9.360  -9.650 -10.155 -10.665 -11.455 -12.240 -12.480
 -12.720 -13.400 -14.080 -14.920 -15.755 -15.905 -16.055 -16.395 -16.735 -17.100
 -17.470   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000  -1.045  -2.095
