1.0265  -0.001650
0.9656  -0.001304
1.0067  -0.000817
1.0006  -0.000245
0.9553   0.000349
0.9888   0.000900
1.0297   0.001347
1.0102   0.001642
0.9931   0.001754
0.9530   0.001672
1.0090   0.001406
1.0103   0.000988
0.9873   0.000465
1.0184  -0.000105
1.0257  -0.000659
0.9478  -0.001136
1.0108  -0.001484
0.9696  -0.001665
0.9747  -0.001662
0.9979  -0.001475
1.0381  -0.001128
0.9938  -0.000659
0.9946  -0.000122
0.9594   0.000424
1.0360   0.000919
1.0137   0.001309
0.9706   0.001551
1.0089   0.001621
1.0456   0.001511
1.0049   0.001236
0.9766   0.000827
0.9818   0.000330
1.0171  -0.000200
0.9614  -0.000703
1.0238  -0.001125
0.9896  -0.001419
1.0132  -0.001555
0.9869  -0.001519
1.0268  -0.001315
1.0501  -0.000969
1.0423  -0.000518
0.9853  -0.000014
1.0373   0.000487
0.9651   0.000931
0.9562   0.001269
1.0233   0.001464
0.9852   0.001497
1.0287   0.001365
1.0391   0.001083
1.0175   0.000685
1.0385   0.000214
0.9522  -0.000277
1.0354  -0.000733
0.9523  -0.001105
0.9810  -0.001352
0.9781  -0.001449
1.0235  -0.001385
1.0277  -0.001169
1.0356  -0.000827
1.0039  -0.000396
1.0370   0.000075
1.0027   0.000533
0.9626   0.000930
1.0161   0.001221
0.9760   0.001375
0.9783   0.001377
0.9618   0.001227
0.9847   0.000943
1.0177   0.000558
1.0044   0.000115
0.9751  -0.000338
0.9913  -0.000749
0.9658  -0.001075
1.0391  -0.001280
0.9561  -0.001342
0.9829  -0.001256
0.9975  -0.001033
0.9630  -0.000697
0.9773  -0.000288
0.9828   0.000150
0.9820   0.000568
1.0343   0.000919
0.9899   0.001167
1.0076   0.001284
0.9702   0.001259
0.9872   0.001096
0.9541   0.000813
0.9584   0.000443
1.0400   0.000027
1.0287  -0.000388
0.9478  -0.000757
1.0389  -0.001040
1.0442  -0.001206
0.9719  -0.001238
1.0303  -0.001134
1.0207  -0.000905
1.0343  -0.000579
0.9829  -0.000191
0.9954   0.000214
0.9870   0.000593
1.0272   0.000903
1.0319   0.001111
0.9691   0.001196
0.9994   0.001148
0.9956   0.000974
1.0268   0.000694
0.9786   0.000340
1.0360  -0.000048
0.9816  -0.000428
1.0014  -0.000758
1.0326  -0.001002
1.0172  -0.001133
0.9943  -0.001139
1.0013  -0.001019
0.9801  -0.000788
1.0210  -0.000472
1.0448  -0.000107
1.0321   0.000267
0.9569   0.000609
1.0142   0.000881
0.9578   0.001054
0.9608   0.001109
1.0340   0.001042
1.0158   0.000861
0.9656   0.000586
0.9513   0.000249
0.9961  -0.000112
1.0463  -0.000459
1.0282  -0.000752
0.9640  -0.000959
0.9540  -0.001060
0.9993  -0.001043
1.0164  -0.000912
0.9986  -0.000681
1.0381  -0.000377
0.9570  -0.000034
1.0229   0.000310
0.9912   0.000617
1.0345   0.000854
1.0130   0.000994
1.0260   0.001024
1.0427   0.000942
1.0268   0.000756
1.0151   0.000488
1.0329   0.000169
0.9623  -0.000166
1.0413  -0.000480
0.9642  -0.000739
1.0413  -0.000914
1.0058  -0.000988
0.9985  -0.000952
0.9600  -0.000811
0.9775  -0.000582
1.0304  -0.000292
0.9673   0.000029
1.0314   0.000344
0.9539   0.000618
0.9578   0.000823
0.9880   0.000934
1.0032   0.000943
1.0108   0.000847
0.9734   0.000659
1.0340   0.000400
1.0065   0.000099
0.9765  -0.000211
0.9938  -0.000494
0.9959  -0.000722
1.0139  -0.000867
1.0290  -0.000916
0.9601  -0.000864
1.0185  -0.000717
0.9899  -0.000493
1.0303  -0.000216
0.9729   0.000083
0.9626   0.000370
1.0104   0.000614
1.0364   0.000788
0.9632   0.000875
0.9591   0.000864
0.9932   0.000758
0.9560   0.000570
1.0011   0.000320
1.0089   0.000038
1.0192  -0.000247
1.0330  -0.000502
0.9631  -0.000700
0.9527  -0.000819
1.0399  -0.000847
0.9782  -0.000782
0.9541  -0.000631
0.9730  -0.000412
1.0209  -0.000149
1.0287   0.000128
0.9717   0.000389
1.0227   0.000605
1.0481   0.000752
0.9826   0.000815
1.0224   0.000789
1.0406   0.000675
1.0302   0.000488
1.0166   0.000249
1.0081  -0.000015
1.0251  -0.000276
1.0309  -0.000504
0.9801  -0.000675
1.0202  -0.000770
0.9898  -0.000780
0.9864  -0.000704
0.9686  -0.000551
0.9625  -0.000338
0.9564  -0.000090
0.9961   0.000166
0.9715   0.000401
1.0510   0.000591
0.9935   0.000714
1.0307   0.000757
1.0088   0.000717
0.9790   0.000598
0.9814   0.000414
0.9906   0.000186
1.0321  -0.000060
0.9599  -0.000298
1.0148  -0.000501
1.0203  -0.000648
1.0062  -0.000722
0.9786  -0.000715
1.0133  -0.000631
0.9723  -0.000477
0.9667  -0.000272
1.0019  -0.000039
1.0245   0.000197
1.0181   0.000409
1.0190   0.000574
1.0209   0.000675
0.9980   0.000700
1.0309   0.000649
1.0168   0.000526
0.9686   0.000347
0.9843   0.000130
0.9870  -0.000098
0.9899  -0.000315
1.0128  -0.000494
0.9508  -0.000618
1.0197  -0.000673
1.0328  -0.000654
1.0397  -0.000562
0.9725  -0.000410
0.9644  -0.000213
1.0464   0.000005
1.0484   0.000221
0.9746   0.000411
1.0034   0.000554
0.9757   0.000635
0.9686   0.000646
0.9771   0.000585
1.0078   0.000460
0.9669   0.000286
0.9842   0.000082
0.9689  -0.000130
0.9619  -0.000326
0.9685  -0.000484
0.9690  -0.000588
0.9564  -0.000626
0.9937  -0.000595
1.0434  -0.000498
1.0230  -0.000348
0.9718  -0.000161
1.0190   0.000043
0.9875   0.000240
1.0185   0.000409
0.9508   0.000532
1.0094   0.000595
1.0290   0.000592
0.9910   0.000524
1.0355   0.000399
1.0087   0.000231
0.9921   0.000039
1.0198  -0.000156
1.0074  -0.000332
1.0241  -0.000471
0.9831  -0.000556
1.0366  -0.000579
0.9562  -0.000539
1.0488  -0.000439
1.0090  -0.000292
1.0433  -0.000114
1.0354   0.000075
0.9712   0.000254
1.0346   0.000404
1.0255   0.000508
0.9795   0.000556
1.0242   0.000542
0.9891   0.000468
1.0308   0.000343
0.9903   0.000182
1.0398   0.000002
1.0409  -0.000177
1.0330  -0.000335
1.0299  -0.000455
1.0051  -0.000524
0.9509  -0.000534
1.0423  -0.000486
1.0075  -0.000384
1.0216  -0.000241
1.0223  -0.000073
0.9689   0.000102
1.0014   0.000264
1.0081   0.000396
1.0463   0.000484
0.9757   0.000517
0.9782   0.000493
1.0402   0.000415
1.0111   0.000292
1.0289   0.000138
0.9494  -0.000030
1.0162  -0.000193
1.0155  -0.000334
0.9644  -0.000437
1.0188  -0.000491
0.9884  -0.000490
1.0258  -0.000436
0.9544  -0.000334
1.0087  -0.000196
0.9571  -0.000037
0.9634   0.000124
0.9926   0.000270
0.9521   0.000386
1.0194   0.000458
1.0447   0.000479
0.9580   0.000447
1.0160   0.000366
0.9662   0.000246
0.9655   0.000099
1.0467  -0.000057
0.9697  -0.000206
0.9682  -0.000331
0.9743  -0.000418
1.0458  -0.000459
0.9543  -0.000449
0.9907  -0.000389
0.9979  -0.000288
1.0079  -0.000155
0.9809  -0.000006
1.0108   0.000142
1.0092   0.000273
1.0323   0.000373
0.9636   0.000431
1.0192   0.000442
0.9708   0.000403
1.0283   0.000321
0.9629   0.000204
0.9577   0.000065
1.0101  -0.000079
1.0120  -0.000214
0.9739  -0.000324
0.9810  -0.000398
0.9654  -0.000427
0.9920  -0.000409
0.9675  -0.000346
0.9729  -0.000245
0.9678  -0.000119
1.0193   0.000020
1.0094   0.000156
0.9872   0.000273
0.9528   0.000359
0.9735   0.000405
1.0124   0.000406
0.9869   0.000362
0.9696   0.000279
1.0035   0.000166
1.0059   0.000035
1.0208  -0.000098
0.9717  -0.000220
0.9565  -0.000316
0.9621  -0.000377
1.0075  -0.000396
0.9589  -0.000371
1.0209  -0.000305
0.9683  -0.000207
0.9709  -0.000086
1.0003   0.000043
1.0141   0.000166
1.0251   0.000270
0.9586   0.000344
1.0392   0.000379
1.0379   0.000372
1.0276   0.000324
1.0153   0.000241
0.9778   0.000132
1.0410   0.000009
0.9837  -0.000113
0.9510  -0.000222
1.0378  -0.000306
1.0484  -0.000355
0.9596  -0.000365
0.9967  -0.000335
0.9970  -0.000268
0.9707  -0.000172
0.9723  -0.000058
0.9539   0.000062
0.9952   0.000174
1.0419   0.000265
1.0208   0.000327
0.9730   0.000353
0.9576   0.000339
1.0006   0.000288
1.0215   0.000206
0.9694   0.000102
0.9540  -0.000013
0.9559  -0.000125
1.0377  -0.000223
1.0418  -0.000295
1.0183  -0.000334
0.9664  -0.000336
1.0042  -0.000301
0.9948  -0.000233
1.0003  -0.000141
0.9848  -0.000033
0.9585   0.000077
0.9646   0.000178
0.9768   0.000259
1.0043   0.000310
0.9676   0.000327
0.9668   0.000308
0.9608   0.000255
0.9768   0.000174
1.0244   0.000075
0.9736  -0.000032
1.0211  -0.000134
0.9657  -0.000221
1.0032  -0.000282
1.0383  -0.000312
1.0473  -0.000308
0.9644  -0.000270
1.0159  -0.000202
1.0322  -0.000112
1.0331  -0.000011
0.9723   0.000090
1.0426   0.000181
1.0343   0.000251
0.9822   0.000293
0.9724   0.000302
0.9531   0.000278
1.0434   0.000224
0.9565   0.000145
0.9789   0.000051
0.9913  -0.000048
1.0224  -0.000140
1.0390  -0.000217
0.9612  -0.000269
1.0243  -0.000291
1.0151  -0.000281
1.0314  -0.000240
1.0121  -0.000173
0.9539  -0.000087
1.0043   0.000008
0.9608   0.000100
0.9507   0.000182
0.9930   0.000242
1.0068   0.000275
0.9665   0.000278
1.0369   0.000250
0.9898   0.000195
1.0232   0.000119
0.9995   0.000030
0.9670  -0.000061
0.9832  -0.000145
0.9623  -0.000212
0.9577  -0.000255
1.0112  -0.000270
0.9964  -0.000255
1.0247  -0.000212
0.9868  -0.000146
1.0392  -0.000065
1.0470   0.000023
1.0495   0.000108
0.9629   0.000180
0.9610   0.000232
1.0045   0.000258
0.9831   0.000255
1.0116   0.000224
0.9979   0.000169
0.9757   0.000095
0.9940   0.000012
0.9957  -0.000072
1.0482  -0.000147
0.9837  -0.000206
1.0267  -0.000241
0.9903  -0.000250
1.0468  -0.000231
0.9852  -0.000187
1.0392  -0.000122
0.9931  -0.000045
1.0333   0.000037
0.9795   0.000114
0.9620   0.000178
1.0140   0.000221
1.0253   0.000240
1.0087   0.000233
1.0232   0.000200
1.0014   0.000145
1.0403   0.000075
1.0153  -0.000004
0.9874  -0.000080
1.0031  -0.000148
0.9716  -0.000199
1.0194  -0.000227
0.9674  -0.000230
0.9929  -0.000208
1.0404  -0.000163
1.0100  -0.000101
0.9928  -0.000027
1.0340   0.000048
0.9963   0.000118
1.0366   0.000174
1.0458   0.000210
0.9925   0.000223
1.0115   0.000212
1.0424   0.000177
1.0046   0.000123
1.0491   0.000056
1.0006  -0.000017
1.0112  -0.000087
1.0041  -0.000147
1.0154  -0.000191
1.0341  -0.000213
1.0132  -0.000211
0.9558  -0.000186
1.0503  -0.000141
0.9675  -0.000081
1.0116  -0.000012
0.9689   0.000057
1.0168   0.000120
0.9882   0.000169
1.0025   0.000199
1.0257   0.000207
1.0359   0.000192
1.0272   0.000156
0.9712   0.000103
0.9508   0.000039
0.9628  -0.000028
1.0144  -0.000092
1.0150  -0.000145
1.0120  -0.000182
1.0290  -0.000198
1.0116  -0.000193
0.9981  -0.000166
0.9818  -0.000121
0.9720  -0.000064
1.0136   0.000001
0.9614   0.000064
0.9623   0.000121
1.0239   0.000163
0.9877   0.000187
1.0212   0.000190
1.0461   0.000173
0.9524   0.000136
0.9903   0.000085
0.9990   0.000025
1.0388  -0.000038
1.0369  -0.000095
0.9614  -0.000142
0.9597  -0.000173
0.9502  -0.000185
0.9747  -0.000175
0.9595  -0.000147
0.9925  -0.000103
1.0034  -0.000048
1.0102   0.000012
1.0015   0.000070
0.9987   0.000120
0.9744   0.000157
1.0489   0.000175
0.9795   0.000175
0.9533   0.000155
1.0079   0.000118
1.0393   0.000069
1.0121   0.000012
0.9888  -0.000045
0.9664  -0.000097
1.0365  -0.000138
1.0488  -0.000164
0.9753  -0.000171
0.9844  -0.000159
1.0004  -0.000130
