-213.50,1366.7650
-212.50,1366.6495
-211.50,1365.8973
-210.50,1365.8973
-209.50,1365.7235
-208.50,1365.6677
-207.50,1365.7311
-206.50,1365.7311
-205.50,1365.8283
-204.50,1365.7924
-203.50,1365.4579
-202.50,1365.4579
-201.50,1365.4258
-200.50,1365.8475
-199.50,1366.1899
-198.50,1366.1899
-197.50,1366.2971
-196.50,1366.5000
-195.50,1366.6731
-194.50,1366.6731
-193.50,1366.6210
-192.50,1366.8240
-191.50,1366.9771
-190.50,1366.9771
-189.50,1366.6563
-188.50,1366.8393
-187.50,1367.0521
-186.50,1367.0521
-185.50,1366.9502
-184.50,1366.9740
-183.50,1367.0474
-182.50,1367.0474
-181.50,1366.3086
-180.50,1366.3423
-179.50,1366.3261
-178.50,1366.3261
-177.50,1366.2741
-176.50,1366.4470
-175.50,1366.6201
-174.50,1366.6201
-173.50,1366.4584
-172.50,1366.6812
-171.50,1366.8441
-170.50,1366.8441
-169.50,1366.9232
-168.50,1366.9070
-167.50,1366.8112
-166.50,1366.8112
-165.50,1366.6594
-164.50,1366.6631
-163.50,1366.5673
-162.50,1366.5673
-161.50,1366.4154
-160.50,1366.7076
-159.50,1366.8108
-158.50,1366.8108
-157.50,1366.6787
-156.50,1367.0904
-155.50,1367.0542
-154.50,1367.0542
-153.50,1366.9022
-152.50,1367.0451
-151.50,1367.0388
-150.50,1367.0388
-149.50,1366.7773
-148.50,1366.7512
-147.50,1366.8741
-146.50,1366.8741
-145.50,1366.6524
-144.50,1366.6360
-143.50,1366.7589
-142.50,1366.7589
-141.50,1365.9998
-140.50,1366.0431
-139.50,1366.1561
-138.50,1366.1561
-137.50,1365.8546
-136.50,1365.6392
-135.50,1365.6028
-134.50,1365.6028
-133.50,1365.1620
-132.50,1365.2252
-131.50,1364.9302
-130.50,1364.9302
-129.50,1364.7779
-128.50,1365.4083
-127.50,1365.1331
-126.50,1365.1331
-125.50,1364.9411
-124.50,1365.5017
-123.50,1366.6295
-122.50,1366.6295
-121.50,1366.4075
-120.50,1366.1223
-119.50,1365.5087
-118.50,1365.5087
-117.50,1364.9483
-116.50,1364.9416
-115.50,1364.9450
-114.50,1364.9450
-113.50,1365.8372
-112.50,1366.7062
-111.50,1366.6597
-110.50,1366.6597
-109.50,1366.5867
-108.50,1366.5701
-107.50,1366.5435
-106.50,1366.5435
-105.50,1366.5799
-104.50,1366.8320
-103.50,1366.8452
-102.50,1366.8452
-101.50,1366.3742
-100.50,1366.2580
-99.50,1366.1718
-98.50,1366.1718
-97.50,1366.1386
-96.50,1366.4404
-95.50,1366.3839
-94.50,1366.3839
-93.50,1365.6042
-92.50,1365.3089
-91.50,1365.5608
-90.50,1365.5608
-89.50,1366.2536
-88.50,1366.3264
-87.50,1366.6878
-86.50,1366.6878
-85.50,1366.0770
-84.50,1365.8612
-83.50,1365.7846
-82.50,1365.7846
-81.50,1365.7411
-80.50,1365.9033
-79.50,1366.2249
-78.50,1366.2249
-77.50,1366.4699
-76.50,1366.6919
-75.50,1366.4163
-74.50,1366.4163
-73.50,1365.9051
-72.50,1366.2963
-71.50,1366.4587
-70.50,1366.4587
-69.50,1366.7435
-68.50,1367.0550
-67.50,1366.9287
-66.50,1366.9287
-65.50,1366.5465
-64.50,1366.2908
-63.50,1366.4329
-62.50,1366.4329
-61.50,1366.3293
-60.50,1366.1532
-59.50,1366.5840
-58.50,1366.5840
-57.50,1366.1719
-56.50,1366.4534
-55.50,1366.5161
-54.50,1366.5161
-53.50,1365.3179
-52.50,1364.7734
-51.50,1364.9754
-50.50,1364.9754
-49.50,1365.3198
-48.50,1365.6412
-47.50,1365.9924
-46.50,1365.9924
-45.50,1366.6452
-44.50,1367.1457
-43.50,1367.2083
-42.50,1367.2083
-41.50,1366.9253
-40.50,1367.0276
-39.50,1367.0203
-38.50,1367.0203
-37.50,1366.4286
-36.50,1366.3417
-35.50,1366.7225
-34.50,1366.7225
-33.50,1366.9268
-32.50,1366.9493
-31.50,1367.0017
-30.50,1367.0017
-29.50,1366.5988
-28.50,1366.6610
-27.50,1366.4946
-26.50,1366.4946
-25.50,1366.3007
-24.50,1366.3007
-23.50,1366.9331
-22.50,1366.9331
-21.50,1366.8989
-20.50,1367.1405
-19.50,1367.1233
-18.50,1367.1233
-17.50,1367.1984
-16.50,1367.1912
-15.50,1367.2038
-14.50,1367.2038
-13.50,1366.7611
-12.50,1366.7611
-11.50,1366.8457
-10.50,1366.8457
-9.50,1366.3329
-8.50,1366.3652
-7.50,1366.3179
-6.50,1366.3179
-5.50,1366.3623
-4.50,1366.8325
-3.50,1366.8746
-2.50,1366.8746
-1.50,1366.6006
-0.50,1366.8121
0.50,1366.9936
1.50,1366.9936
2.50,1366.5905
3.50,1366.5830
4.50,1366.6452
5.50,1366.6452
6.50,1366.4014
7.50,1366.1153
8.50,1366.0580
9.50,1366.0580
10.50,1366.0430
11.50,1366.4336
12.50,1366.7545
13.50,1366.7545
14.50,1366.9584
15.50,1367.1101
16.50,1366.9032
17.50,1366.9032
18.50,1366.4400
19.50,1366.5617
20.50,1366.5439
21.50,1366.5439
22.50,1366.0307
23.50,1366.0926
24.50,1366.6024
25.50,1366.6024
26.50,1366.6166
27.50,1366.8377
28.50,1366.9792
29.50,1366.9792
30.50,1366.5755
31.50,1366.3588
32.50,1366.1222
33.50,1366.1222
34.50,1365.4300
35.50,1365.6313
36.50,1365.9023
37.50,1365.9023
38.50,1365.6678
39.50,1365.7396
40.50,1365.9606
41.50,1365.9606
42.50,1365.9648
43.50,1366.1760
44.50,1366.2577
45.50,1366.2577
46.50,1365.9235
47.50,1365.7962
48.50,1366.0172
49.50,1366.0172
50.50,1366.1607
51.50,1366.3617
52.50,1366.8614
53.50,1366.8614
54.50,1366.2880
55.50,1366.4493
56.50,1366.5009
57.50,1366.5009
58.50,1366.6741
59.50,1367.1040
60.50,1367.1160
61.50,1367.1160
62.50,1366.7717
63.50,1367.0525
64.50,1367.0246
65.50,1367.0246
66.50,1366.7759
67.50,1366.7710
68.50,1366.7388
69.50,1366.5634
70.50,1366.7792
71.50,1366.7292
72.50,1366.9224
73.50,1366.8646
74.50,1366.9321
75.50,1366.7603
76.50,1366.8755
77.50,1366.9392
78.50,1366.9963
79.50,1366.9788
80.50,1366.9318
81.50,1366.7213
82.50,1366.7877
83.50,1366.8015
84.50,1366.7597
85.50,1367.1138
86.50,1367.1628
87.50,1367.1781
88.50,1367.1078
89.50,1366.9707
90.50,1366.6629
91.50,1366.4939
92.50,1366.6753
93.50,1366.7367
94.50,1366.7870
95.50,1366.6735
96.50,1366.2376
97.50,1365.4602
98.50,1364.7290
99.50,1364.3964
100.50,1364.5932
101.50,1364.9021
102.50,1364.9021
103.50,1365.2517
104.50,1365.5869
105.50,1365.8023
106.50,1366.2164
107.50,1366.5874
108.50,1367.0323
109.50,1367.2376
110.50,1367.3661
111.50,1367.2840
112.50,1366.8974
113.50,1366.4988
114.50,1366.4028
115.50,1366.3836
116.50,1366.5673
117.50,1366.7021
118.50,1366.7829
119.50,1366.8496
120.50,1366.7315
121.50,1366.6542
122.50,1366.3833
123.50,1366.3821
124.50,1365.8216
125.50,1365.9703
126.50,1366.3108
127.50,1366.5495
128.50,1366.8202
129.50,1367.0100
130.50,1367.1680
131.50,1367.0463
132.50,1367.0463
133.50,1366.5170
134.50,1366.4439
135.50,1366.3589
136.50,1366.8931
137.50,1366.9780
138.50,1366.8183
139.50,1366.7644
140.50,1366.6577
141.50,1366.4861
142.50,1366.2957
143.50,1366.0097
144.50,1365.6946
145.50,1365.4266
146.50,1365.3252
147.50,1365.3477
148.50,1365.5578
149.50,1365.7828
150.50,1366.0817
151.50,1366.4503
152.50,1366.5770
153.50,1366.4979
154.50,1366.3827
155.50,1366.4113
156.50,1366.4729
157.50,1366.5874
158.50,1366.6119
159.50,1366.6224
160.50,1366.6669
161.50,1366.8433
162.50,1366.6871
163.50,1366.7497
164.50,1366.6356
165.50,1366.6594
166.50,1366.6054
167.50,1366.4874
168.50,1366.5901
169.50,1366.7938
170.50,1367.0815
171.50,1367.1994
172.50,1367.0497
173.50,1366.8113
174.50,1366.5189
175.50,1366.2744
176.50,1366.2426
177.50,1366.3566
178.50,1366.5093
179.50,1366.6540
180.50,1366.7547
181.50,1366.6126
182.50,1366.4844
183.50,1366.6038
184.50,1366.6911
185.50,1366.5537
186.50,1366.4452
187.50,1366.4236
188.50,1366.5498
189.50,1366.5472
190.50,1366.4816
191.50,1366.4816
192.50,1366.4844
193.50,1366.4449
194.50,1366.2947
195.50,1366.0937
196.50,1366.0795
197.50,1366.3271
198.50,1366.3122
199.50,1366.2733
200.50,1366.1986
201.50,1366.1719
202.50,1366.3489
203.50,1366.3571
204.50,1366.4891
205.50,1366.7717
206.50,1366.9354
207.50,1367.5344
208.50,1367.6430
209.50,1367.4799
210.50,1367.2767
211.50,1367.3032
212.50,1367.3032
213.50,1366.7417
214.50,1366.6602
215.50,1366.6245
216.50,1366.7705
217.50,1366.8376
218.50,1366.8268
219.50,1366.7411
220.50,1366.7064
221.50,1366.6508
222.50,1366.7102
223.50,1366.7687
224.50,1366.8242
225.50,1367.0197
226.50,1366.9805
227.50,1367.0373
228.50,1367.3087
229.50,1367.2157
230.50,1366.9289
231.50,1366.7929
232.50,1366.7677
233.50,1366.5766
234.50,1366.6481
235.50,1366.8163
236.50,1366.7498
237.50,1366.5934
238.50,1366.5317
239.50,1366.4571
240.50,1366.4483
241.50,1366.3138
242.50,1366.3010
243.50,1365.8949
244.50,1365.3779
245.50,1365.2325
246.50,1365.2325
247.50,1364.8070
248.50,1364.8196
249.50,1365.3734
250.50,1366.0052
251.50,1366.5161
252.50,1366.9212
253.50,1367.2293
254.50,1367.1120
255.50,1367.2105
256.50,1367.1001
257.50,1366.9329
258.50,1366.8015
259.50,1366.6421
260.50,1366.7384
261.50,1366.8286
262.50,1366.8070
263.50,1366.9721
264.50,1366.7546
265.50,1366.6000
266.50,1366.4614
267.50,1366.0802
268.50,1366.1783
269.50,1366.3034
270.50,1366.7471
271.50,1366.9931
272.50,1366.9186
273.50,1366.6773
274.50,1366.7946
275.50,1366.6582
276.50,1366.8773
277.50,1367.0905
278.50,1367.1228
279.50,1366.9684
280.50,1367.0747
281.50,1367.0730
282.50,1367.0235
283.50,1366.5586
284.50,1366.2625
285.50,1365.6768
286.50,1365.5286
287.50,1365.5201
288.50,1365.6265
289.50,1366.4010
290.50,1366.9217
291.50,1367.2187
292.50,1367.1231
293.50,1366.7080
294.50,1366.2559
295.50,1366.0354
296.50,1365.6992
297.50,1365.7414
298.50,1366.0103
299.50,1366.5080
300.50,1366.5182
301.50,1366.7112
302.50,1366.7674
303.50,1366.7118
304.50,1366.7740
305.50,1366.4169
306.50,1366.4452
307.50,1366.3348
308.50,1365.9837
309.50,1365.6436
310.50,1365.3864
311.50,1365.1552
312.50,1365.0408
313.50,1364.8475
314.50,1364.9238
315.50,1365.0401
316.50,1365.0564
317.50,1365.0564
318.50,1365.6647
319.50,1366.1336
320.50,1366.5128
321.50,1366.5128
322.50,1366.9226
323.50,1366.6944
324.50,1366.6554
325.50,1366.6554
326.50,1366.6172
327.50,1366.8071
328.50,1366.9772
329.50,1366.9772
330.50,1367.0683
331.50,1367.0791
332.50,1367.3089
333.50,1367.3089
334.50,1366.6036
335.50,1366.4053
336.50,1366.4957
337.50,1366.4957
338.50,1366.6765
339.50,1366.7571
340.50,1366.9470
341.50,1366.9470
342.50,1367.3369
343.50,1367.4871
344.50,1367.3584
345.50,1367.3584
346.50,1366.7824
347.50,1366.3649
348.50,1366.3358
349.50,1366.3358
350.50,1366.1215
351.50,1365.9530
352.50,1366.2626
353.50,1366.2626
354.50,1366.3935
355.50,1366.8425
356.50,1367.1520
357.50,1367.1520
358.50,1366.9444
359.50,1366.6165
360.50,1366.8064
361.50,1366.8064
362.50,1366.5689
363.50,1366.3904
364.50,1366.3812
365.50,1366.3812
366.50,1367.1396
367.50,1367.0507
368.50,1367.3502
369.50,1367.3502
370.50,1366.9432
371.50,1366.9439
372.50,1367.0641
373.50,1367.0641
374.50,1366.7069
375.50,1366.8270
376.50,1366.8975
377.50,1366.8975
378.50,1367.3071
379.50,1367.3776
380.50,1367.3782
381.50,1367.3782
382.50,1367.0011
383.50,1366.9918
384.50,1367.0023
385.50,1367.0023
386.50,1367.0335
387.50,1367.2732
388.50,1367.3933
389.50,1367.3933
390.50,1367.2949
391.50,1367.1563
392.50,1367.1668
393.50,1367.1668
394.50,1367.1582
395.50,1367.1787
396.50,1366.9204
397.50,1366.9204
398.50,1366.1846
399.50,1366.1056
400.50,1366.3553
401.50,1366.3553
402.50,1366.8744
403.50,1366.9746
404.50,1366.7662
405.50,1366.7662
406.50,1366.2694
407.50,1366.2401
408.50,1366.2506
409.50,1366.2506
410.50,1366.5108
411.50,1366.4416
412.50,1366.5020
413.50,1366.5020
414.50,1366.1047
415.50,1366.1352
416.50,1366.5342
417.50,1366.5342
418.50,1366.5054
419.50,1366.2869
420.50,1366.0385
421.50,1366.0385
422.50,1365.9301
423.50,1366.0103
424.50,1365.8814
425.50,1365.8814
426.50,1365.5937
427.50,1366.0027
428.50,1366.1527
429.50,1366.1527
430.50,1366.5223
431.50,1366.5429
432.50,1366.6430
433.50,1366.6430
434.50,1366.2158
435.50,1366.4454
436.50,1366.6950
437.50,1366.6950
438.50,1366.8157
439.50,1366.8163
440.50,1366.9960
441.50,1366.9960
442.50,1367.0767
443.50,1367.0076
444.50,1366.9682
445.50,1366.9682
446.50,1366.1326
447.50,1366.2228
448.50,1366.5122
449.50,1366.5122
450.50,1366.5929
451.50,1366.5834
452.50,1366.8131
453.50,1366.8131
454.50,1366.9635
455.50,1367.0537
456.50,1367.3530
457.50,1367.3530
458.50,1367.5533
459.50,1367.3646
460.50,1367.3253
461.50,1367.3253
462.50,1366.8085
463.50,1366.6596
464.50,1366.5406
465.50,1366.5406
466.50,1366.2329
467.50,1366.1538
468.50,1366.3534
469.50,1366.3534
470.50,1365.9759
471.50,1366.0362
472.50,1365.9968
473.50,1365.9968
474.50,1365.9481
475.50,1366.4466
476.50,1366.6363
477.50,1366.6363
478.50,1366.4878
479.50,1366.3886
480.50,1366.8871
481.50,1366.8871
482.50,1367.0673
483.50,1366.9283
484.50,1367.0084
485.50,1367.0084
486.50,1367.0393
487.50,1367.1493
488.50,1367.2493
489.50,1367.2493
490.50,1366.9416
491.50,1366.7528
492.50,1366.5939
493.50,1366.5939
494.50,1366.7442
495.50,1366.8941
496.50,1366.5858
497.50,1366.5858
498.50,1366.3974
499.50,1366.2882
500.50,1366.1891
501.50,1366.1891
502.50,1365.7815
503.50,1365.7919
504.50,1365.8222
505.50,1365.8222
506.50,1366.4306
507.50,1366.9689
508.50,1367.1684
509.50,1367.1684
510.50,1366.6313
511.50,1366.5720
512.50,1366.5724
513.50,1366.5724
514.50,1366.6129
515.50,1366.9022
516.50,1367.1716
517.50,1367.1716
518.50,1366.8237
519.50,1366.7942
520.50,1366.9837
521.50,1366.9837
522.50,1367.0143
523.50,1366.8752
524.50,1366.9553
525.50,1366.9553
526.50,1366.9261
527.50,1366.9265
528.50,1366.8969
529.50,1366.8969
530.50,1366.6586
531.50,1366.5693
532.50,1366.6096
533.50,1366.6096
534.50,1366.5106
535.50,1366.6902
536.50,1367.0292
537.50,1367.0292
538.50,1366.8507
539.50,1366.7115
540.50,1366.5824
541.50,1366.5824
542.50,1366.1647
543.50,1366.1550
544.50,1365.8467
545.50,1365.8467
546.50,1365.8374
547.50,1365.9173
548.50,1365.7782
549.50,1365.7782
550.50,1366.0577
551.50,1366.4066
552.50,1366.5763
553.50,1366.5763
554.50,1366.5470
555.50,1366.5772
556.50,1366.6870
557.50,1366.6870
558.50,1366.2892
559.50,1366.0804
560.50,1366.2500
561.50,1366.2500
562.50,1366.1411
563.50,1366.1116
564.50,1366.1616
565.50,1366.1616
566.50,1366.1523
567.50,1365.6446
568.50,1365.0074
569.50,1365.0074
570.50,1364.0619
571.50,1363.9227
572.50,1363.7736
573.50,1363.7736
574.50,1364.0631
575.50,1364.5415
576.50,1365.1196
577.50,1365.1196
578.50,1365.6879
579.50,1366.2558
580.50,1366.4454
581.50,1366.4454
582.50,1366.2069
583.50,1366.1373
584.50,1366.1974
585.50,1366.1974
586.50,1365.3513
587.50,1365.4312
588.50,1365.7503
589.50,1365.7503
590.50,1366.5975
591.50,1366.9762
592.50,1367.1757
593.50,1367.1757
594.50,1366.3496
595.50,1366.1805
596.50,1366.1211
597.50,1366.1211
598.50,1366.4304
599.50,1366.5901
600.50,1366.9589
601.50,1366.9589
602.50,1367.2882
603.50,1367.0295
604.50,1366.6116
605.50,1366.6116
606.50,1366.4627
607.50,1366.6422
608.50,1366.7322
609.50,1366.7322
610.50,1366.7925
611.50,1366.6533
612.50,1366.6735
613.50,1366.6735
614.50,1366.2756
615.50,1365.9971
616.50,1365.9376
617.50,1365.9376
618.50,1366.0676
619.50,1366.1575
620.50,1365.9187
621.50,1365.9187
622.50,1366.3575
623.50,1366.5569
624.50,1366.7066
625.50,1366.7066
626.50,1366.6572
627.50,1366.6575
628.50,1366.8171
629.50,1366.8171
630.50,1366.8973
631.50,1367.2263
632.50,1367.2763
633.50,1367.2763
634.50,1367.1374
635.50,1367.1475
636.50,1367.1279
637.50,1367.1279
638.50,1366.7598
639.50,1366.8497
640.50,1367.1188
641.50,1367.1188
642.50,1367.2289
643.50,1367.0298
644.50,1366.8309
645.50,1366.8309
646.50,1366.4828
647.50,1366.7320
648.50,1366.8517
649.50,1366.8517
650.50,1365.9158
651.50,1365.4279
652.50,1365.0994
653.50,1365.0994
654.50,1364.3429
655.50,1364.2634
656.50,1364.2437
657.50,1364.2437
658.50,1364.9214
659.50,1365.5790
660.50,1366.1470
661.50,1366.1470
662.50,1367.0737
663.50,1367.3428
664.50,1367.2932
665.50,1367.2932
666.50,1367.3534
667.50,1367.2639
668.50,1367.4334
669.50,1367.4334
670.50,1366.7665
671.50,1366.4080
672.50,1366.0895
673.50,1366.0895
674.50,1365.7613
675.50,1366.3292
676.50,1366.6780
677.50,1366.6780
678.50,1366.9074
679.50,1366.8778
680.50,1366.6290
681.50,1366.6290
682.50,1366.1811
683.50,1366.2311
684.50,1366.7094
685.50,1366.7094
686.50,1367.2277
687.50,1367.0784
688.50,1367.0586
689.50,1367.0586
690.50,1366.5588
691.50,1366.5689
692.50,1366.7582
693.50,1366.7582
694.50,1366.8780
695.50,1367.0076
696.50,1367.0675
697.50,1367.0675
698.50,1366.0321
699.50,1365.9625
700.50,1366.0025
701.50,1366.0025
702.50,1366.6900
703.50,1367.0885
704.50,1367.2381
705.50,1367.2381
706.50,1366.3420
707.50,1365.6052
708.50,1365.0876
709.50,1365.0876
710.50,1364.8290
711.50,1365.3371
712.50,1365.7158
713.50,1365.7158
714.50,1366.2140
715.50,1366.4631
716.50,1366.6923
717.50,1366.6923
718.50,1366.5829
719.50,1366.6527
720.50,1366.7026
721.50,1366.7026
722.50,1366.7326
723.50,1366.8025
724.50,1366.8026
725.50,1366.8026
726.50,1366.6534
727.50,1366.5440
728.50,1366.7233
729.50,1366.7233
730.50,1367.0623
731.50,1367.2815
732.50,1367.5406
733.50,1367.5406
734.50,1367.2719
735.50,1367.1625
736.50,1367.1726
737.50,1367.1726
738.50,1367.0034
739.50,1366.9638
740.50,1366.9737
741.50,1366.9737
742.50,1366.4959
743.50,1366.5558
744.50,1366.5259
745.50,1366.5259
746.50,1365.9684
747.50,1365.9386
748.50,1366.0681
749.50,1366.0681
750.50,1366.3470
751.50,1366.5863
752.50,1366.8551
753.50,1366.8551
754.50,1366.6562
755.50,1366.7957
756.50,1366.9352
757.50,1366.9352
758.50,1366.8358
759.50,1366.2881
760.50,1365.3620
761.50,1365.3620
762.50,1364.4360
763.50,1364.5357
764.50,1365.0836
765.50,1365.0836
766.50,1366.2490
767.50,1366.4683
768.50,1366.2292
769.50,1366.2292
770.50,1364.9845
771.50,1364.6360
772.50,1364.4270
773.50,1364.4270
774.50,1364.8455
775.50,1365.4131
776.50,1365.8514
777.50,1365.8514
778.50,1365.9512
779.50,1365.7022
780.50,1365.6325
781.50,1365.6325
782.50,1365.8915
783.50,1366.3596
784.50,1366.7880
785.50,1366.7880
786.50,1366.9076
787.50,1366.9376
788.50,1366.9077
789.50,1366.9077
790.50,1366.0115
791.50,1365.6830
792.50,1365.5237
793.50,1365.5237
794.50,1365.7429
795.50,1365.9522
796.50,1366.2310
797.50,1366.2310
798.50,1366.7491
799.50,1366.6695
800.50,1366.6496
801.50,1366.6496
802.50,1366.5998
803.50,1366.5999
804.50,1366.0921
805.50,1366.0921
806.50,1364.8473
807.50,1364.5086
808.50,1364.4589
809.50,1364.4589
810.50,1365.2756
811.50,1365.7936
812.50,1366.1023
813.50,1366.1023
814.50,1365.5746
815.50,1365.6044
816.50,1365.6044
817.50,1365.6044
818.50,1365.6344
819.50,1365.7639
820.50,1365.8337
821.50,1365.8337
822.50,1366.7300
823.50,1367.0588
824.50,1367.1983
825.50,1367.1983
826.50,1366.6904
827.50,1366.6505
828.50,1366.9195
829.50,1366.9195
830.50,1366.8497
831.50,1366.5311
832.50,1366.0930
833.50,1366.0930
834.50,1365.9137
835.50,1365.8739
836.50,1366.1228
837.50,1366.1228
838.50,1366.1926
839.50,1366.1527
840.50,1366.1727
841.50,1366.1727
842.50,1366.2026
843.50,1366.1029
844.50,1365.8341
845.50,1365.8341
846.50,1365.4854
847.50,1365.9137
848.50,1366.4217
849.50,1366.4217
850.50,1366.9196
851.50,1366.8698
852.50,1366.7403
853.50,1366.7403
854.50,1366.5611
855.50,1366.5910
856.50,1366.6906
857.50,1366.6906
858.50,1366.2225
859.50,1366.2523
860.50,1366.4216
861.50,1366.4216
862.50,1366.3718
863.50,1366.6506
864.50,1366.5710
865.50,1366.5710
866.50,1366.2024
867.50,1366.0629
868.50,1366.0729
869.50,1366.0729
870.50,1366.0928
871.50,1365.9733
872.50,1366.0230
873.50,1366.0230
874.50,1366.1325
875.50,1366.4712
876.50,1366.6803
877.50,1366.6803
878.50,1366.3914
879.50,1366.2718
880.50,1366.4212
881.50,1366.4212
882.50,1366.6203
883.50,1366.6601
884.50,1366.6601
885.50,1366.6601
886.50,1366.2119
887.50,1365.8035
888.50,1365.4847
889.50,1365.4847
890.50,1365.4150
891.50,1365.3453
892.50,1365.3453
893.50,1365.3453
894.50,1365.3750
895.50,1365.3252
896.50,1365.1459
897.50,1365.1459
898.50,1364.3492
899.50,1364.2694
900.50,1364.4188
901.50,1364.4188
902.50,1364.2992
903.50,1364.8470
904.50,1365.2652
905.50,1365.2652
906.50,1366.0220
907.50,1366.2709
908.50,1366.8287
909.50,1366.8287
910.50,1366.5896
911.50,1366.6691
912.50,1366.9877
913.50,1366.9877
914.50,1366.6690
915.50,1366.6091
916.50,1366.6888
917.50,1366.6888
918.50,1366.4894
919.50,1366.5989
920.50,1366.5591
921.50,1366.5591
922.50,1365.9615
923.50,1365.3837
924.50,1365.2044
925.50,1365.2044
926.50,1364.4475
927.50,1364.4574
928.50,1364.6067
929.50,1364.6067
930.50,1365.6325
931.50,1366.4691
932.50,1367.0068
933.50,1367.0068
934.50,1367.0665
935.50,1366.8374
936.50,1366.7376
937.50,1366.7376
938.50,1366.5184
939.50,1366.5184
940.50,1366.2992
941.50,1366.2992
942.50,1366.3090
943.50,1366.1794
944.50,1366.2690
945.50,1366.2690
946.50,1365.9999
947.50,1366.1393
948.50,1366.2189
949.50,1366.2189
950.50,1366.1191
951.50,1366.4179
952.50,1366.4975
953.50,1366.4975
954.50,1366.6867
955.50,1366.6867
956.50,1366.9556
957.50,1366.9556
958.50,1366.6766
959.50,1366.2682
960.50,1365.9594
961.50,1365.9594
962.50,1366.0189
963.50,1366.0985
964.50,1366.0487
965.50,1366.0487
966.50,1365.4211
967.50,1365.3015
968.50,1365.3611
969.50,1365.3611
970.50,1365.2116
971.50,1365.5103
972.50,1366.0181
973.50,1366.0181
974.50,1366.5358
975.50,1366.7748
976.50,1366.8345
977.50,1366.8345
978.50,1366.5754
979.50,1366.6052
980.50,1366.8343
981.50,1366.8343
982.50,1366.8540
983.50,1366.8241
984.50,1366.6447
985.50,1366.6447
986.50,1366.3060
987.50,1366.2261
988.50,1366.2659
989.50,1366.2659
990.50,1366.3156
991.50,1366.0963
992.50,1366.0962
993.50,1366.0962
994.50,1366.0264
995.50,1366.3052
996.50,1366.4246
997.50,1366.4246
998.50,1367.0219
