cent,   36,  355, -0.3814,   3.7009
cent,   36,  367, -0.3697,   1.7975
cent,   36,  379, -0.3298,   4.8778
cent,   36,  391, -0.4211,  14.6402
cent,   36,  403, -0.1419,   0.7707
cent,   36,  415, -0.0092, -12.5144
cent,   36,  427, -0.1525,  -6.7197
cent,   36,  439, -0.3550,   6.3962
cent,   36,  451, -0.2662,   4.2936
cent,   36,  463, -0.1843,   0.5533
cent,   36,  475, -0.1755,   0.3765
cent,   36,  487, -0.1519,  -2.6641
cent,   36,  499, -0.1848,   0.2777
cent,   36,  511, -0.2193,   1.8765
cent,   36,  523, -0.2192,   6.9423
cent,   36,  535, -0.1653,   4.2539
cent,   36,  547, -0.0088,  -3.9379
cent,   36,  559, -0.0491,  -5.1422
cent,   36,  571, -0.0880,  -3.1751
cent,   36,  583, -0.2169,   7.7874
cent,   36,  595, -0.1311,   6.4665
cent,   36,  607,  0.0659,  -6.4694
cent,   36,  619,  0.0222,  -6.2698
cent,   36,  631, -0.1336,   3.6035
cent,   36,  643, -0.0943,   1.8810
cent,   36,  655, -0.0422,   1.8806
cent,   36,  667, -0.0820,   7.8126
cent,   36,  679,  0.0785,  -0.4760
cent,   36,  691,  0.1090,  -0.7569
cent,   36,  703,  0.0462,   4.1250
cent,   36,  715,  0.1137,   1.7434
cent,   36,  727,  0.1640,  -2.9332
cent,   36,  739,  0.0895,   3.4566
cent,   36,  751,  0.1021,   1.6663
cent,   36,  763,  0.2369,  -7.7621
cent,   36,  775,  0.1636,  -8.4181
cent,   36,  787,  0.0556,  -4.0447
cent,   36,  799, -0.0406,  -0.2436
cent,   36,  811, -0.0093,  -4.0192
cent,   36,  823, -0.0573,  -3.7122
cent,   36,  835, -0.1958,   9.3368
cent,   36,  847, -0.1588,  11.3189
cent,   36,  859,  0.1428,  -6.7638
cent,   36,  871,  0.1118,  -9.0474
cent,   36,  883,  0.0113,  -7.9113
cent,   36,  895, -0.1319,   0.7912
cent,   36,  907, -0.2478,  13.8824
cent,   36,  919, -0.0935,   8.9606
cent,   36,  931,  0.1523,  -6.1029
cent,   36,  943,  0.0376,   0.9075
cent,   36,  955, -0.0083,   3.6369
cent,   36,  967,  0.0672,   0.6891
cent,   36,  979,  0.0939,  -2.1408
cent,   36,  991,  0.1655, -11.8177
cent,   36, 1003,  0.0179,  -4.4556
cent,   36, 1015, -0.1586,   6.0452
cent,   36, 1027, -0.0380,   0.7352
cent,   36, 1039, -0.0438,   2.2251
cent,   36, 1051, -0.0533,   5.9547
cent,   36, 1063,  0.0712,  -3.5513
cent,   36, 1075,  0.1045,  -7.1434
cent,   36, 1087, -0.1378,  10.8291
cent,   36, 1099,  0.0224,   0.3139
cent,   36, 1111,  0.1521,  -8.0956
cent,   36, 1123, -0.0005,  -4.1348
cent,   36, 1135, -0.0972,   4.2903
cent,   36, 1147, -0.1426,   9.8203
cent,   36, 1159,  0.0199,   2.6635
cent,   36, 1171,  0.0275,   6.1084
cent,   60,  343, -0.3912,   1.4675
cent,   60,  355, -0.3957,   3.7233
cent,   60,  367, -0.4370,   7.4057
cent,   60,  379, -0.3187,   4.7633
cent,   60,  391, -0.2419,   0.7815
cent,   60,  403, -0.0885,  -4.5028
cent,   60,  415, -0.1242,  -3.2216
cent,   60,  427, -0.2410,   0.8401
cent,   60,  439, -0.3250,   4.0048
cent,   60,  451, -0.2365,   1.8754
cent,   60,  463, -0.1622,  -0.9046
cent,   60,  475, -0.1765,  -0.0590
cent,   60,  487, -0.1783,  -0.2085
cent,   60,  499, -0.2315,   3.3386
cent,   60,  511, -0.2322,   3.8393
cent,   60,  523, -0.1592,   2.0537
cent,   60,  535, -0.0980,  -0.7078
cent,   60,  547, -0.0202,  -3.3795
